"ugcodigo";"nroempenho";"nrodocumento";"dataemissao";"categoria_despesa_codigo";"categoria_despesa";"grupo_despesa_codigo";"grupo_despesa";"modalidade_despesa_codigo";"modalidade_despesa";"elemento_despesa_codigo";"elemento_despesa";"nroprocesso";"funcionalprogramatica";"fonterecursocodigo";"especificacao";"credoridentificacao";"licitacao";"valordespesa";"item_despesa_codigo";"item_despesa";"estorno";"origem"
30101;"2026NE000171";"2026LQ000468";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;3000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000473";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;3000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000471";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;3000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000469";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;-2500;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000226";"2026LQ000252";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030002202026";"100310101032000220110001";"150000001";LIQUIDACAO;"02065326107";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000339";"2026LQ000532";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"02481814169";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000199";"2026LQ000210";2026-02-19;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030000912026";"100310101032000220110001";"150000001";LIQUIDACAO;"02520418109";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000215";"2026LQ000236";2026-02-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005322026";"100310101032000220110001";"150000001";LIQUIDACAO;"02520418109";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000215";"2026LQ000329";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005322026";"100310101032000220110001";"150000001";LIQUIDACAO;"02520418109";NÃO APLICA;-2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000288";"2026LQ000412";2026-03-17;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030008622026";"100310101032000220110001";"150000001";LIQUIDACAO;"02520418109";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000284";"2026LQ000388";2026-03-12;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030008572026";"100310101032000220110001";"150000001";LIQUIDACAO;"02520418109";NÃO APLICA;1627.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000288";"2026LQ000478";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030008622026";"100310101032000220110001";"150000001";LIQUIDACAO;"02520418109";NÃO APLICA;-465;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000085";"2026LQ000301";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030000882025";"100310101032000220110001";"150000001";LIQUIDACAO;"02558157000162";DISPENSA;169.17;33903958;TELEFONIA FIXA E MÓVEL;;
30101;"2026NE000273";"2026LQ000479";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030011412025";"100310101032000220110001";"150000001";LIQUIDACAO;"02558157000162";DISPENSA;156.51;33903958;TELEFONIA FIXA E MÓVEL;;
30101;"2026NE000128";"2026LQ000348";2026-03-09;4;DESPESAS DE CAPITAL;44;INVESTIMENTOS;4490;APLICAÇÕES DIRETAS;449040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"030008552025";"100310101032000220110001";"150000001";LIQUIDACAO;"02877566000121";PREGÃO;70789.08;44904001;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARES;;
30101;"2026NE000128";"2026LQ000561";2026-04-10;4;DESPESAS DE CAPITAL;44;INVESTIMENTOS;4490;APLICAÇÕES DIRETAS;449040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"030008552025";"100310101032000220110001";"150000001";LIQUIDACAO;"02877566000121";PREGÃO;167380.28;44904001;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARES;;
30101;"2026NE000070";"2026LQ000249";2026-02-25;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030011942024";"100310101032000220110001";"150000001";LIQUIDACAO;"02877566000121";PREGÃO;8182.45;33904079;SERVIÇO DE SUPORTE A USUÁRIO E DE INFRAESTRUTURA DE TIC;;
30101;"2026NE000071";"2026LQ000250";2026-02-25;4;DESPESAS DE CAPITAL;44;INVESTIMENTOS;4490;APLICAÇÕES DIRETAS;449040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"030011942024";"100310101032000220110001";"150000001";LIQUIDACAO;"02877566000121";PREGÃO;86349.14;44904001;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARES;;
30101;"2026NE000070";"2026LQ000172";2026-02-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030011942024";"100310101032000220110001";"150000001";LIQUIDACAO;"02877566000121";PREGÃO;717.33;33904079;SERVIÇO DE SUPORTE A USUÁRIO E DE INFRAESTRUTURA DE TIC;;
30101;"2026NE000127";"2026LQ000560";2026-04-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"02877566000121";PREGÃO;16331.68;33904079;SERVIÇO DE SUPORTE A USUÁRIO E DE INFRAESTRUTURA DE TIC;;
30101;"2026NE000006";"2026LQ000184";2026-02-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030006272025";"100310101032000220110001";"150000001";LIQUIDACAO;"12423787000183";PREGÃO;245774.66;33904079;SERVIÇO DE SUPORTE A USUÁRIO E DE INFRAESTRUTURA DE TIC;;
30101;"2026NE000005";"2026LQ000183";2026-02-11;4;DESPESAS DE CAPITAL;44;INVESTIMENTOS;4490;APLICAÇÕES DIRETAS;449040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"12423787000183";PREGÃO;713744.56;44904001;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARES;;
30101;"2026NE000006";"2026LQ000256";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030006272025";"100310101032000220110001";"150000001";LIQUIDACAO;"12423787000183";PREGÃO;147400.83;33904079;SERVIÇO DE SUPORTE A USUÁRIO E DE INFRAESTRUTURA DE TIC;;
30101;"2026NE000112";"2026LQ000565";2026-04-13;4;DESPESAS DE CAPITAL;44;INVESTIMENTOS;4490;APLICAÇÕES DIRETAS;449040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;"030008542025";"100310101032000220110001";"150000001";LIQUIDACAO;"12423787000183";PREGÃO;796258.49;44904001;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARES;;
30101;"2026NE000005";"2026LQ000257";2026-02-26;4;DESPESAS DE CAPITAL;44;INVESTIMENTOS;4490;APLICAÇÕES DIRETAS;449040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"12423787000183";PREGÃO;460572.11;44904001;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARES;;
30101;"2026NE000222";"2026LQ000241";2026-02-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005172026";"100310101032000220110001";"150000001";LIQUIDACAO;"12827956861";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000222";"2026LQ000344";2026-03-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005172026";"100310101032000220110001";"150000001";LIQUIDACAO;"12827956861";NÃO APLICA;-2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000333";"2026LQ000520";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"12827956861";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000194";"2026LQ000214";2026-02-19;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030002082026";"100310101032000220110001";"150000001";LIQUIDACAO;"12827956861";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000008";"2026LQ000179";2026-02-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339030;MATERIAL DE CONSUMO;"030004182025";"100310101032000220110001";"150000001";LIQUIDACAO;"12977901000117";DISPENSA;1316.5;33903004;GLP-GÁS LIQUEFEITO DE PETRÓLEO;;
30101;"2026NE000008";"2026LQ000437";2026-03-24;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339030;MATERIAL DE CONSUMO;"030004182025";"100310101032000220110001";"150000001";LIQUIDACAO;"12977901000117";DISPENSA;1448.15;33903004;GLP-GÁS LIQUEFEITO DE PETRÓLEO;;
30101;"2026NE000008";"2026LQ000441";2026-03-24;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339030;MATERIAL DE CONSUMO;"030004182025";"100310101032000220110001";"150000001";LIQUIDACAO;"12977901000117";DISPENSA;-1448.15;33903004;GLP-GÁS LIQUEFEITO DE PETRÓLEO;;
30101;"2026NE000008";"2026LQ000442";2026-03-25;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339030;MATERIAL DE CONSUMO;;"100310101032000220110001";"150000001";LIQUIDACAO;"12977901000117";DISPENSA;1448.15;33903004;GLP-GÁS LIQUEFEITO DE PETRÓLEO;;
30101;"2026NE000212";"2026LQ000404";2026-03-16;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030001232026";"100310101032000220110001";"150000001";LIQUIDACAO;"13191202000100";PREGÃO;1640000;33904001;LOCAÇÃO DE EQUIPAMENTOS DE TIC-ATIVOS DE REDE;;
30101;"2026NE000212";"2026LQ000333";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"13191202000100";PREGÃO;1640000;33904001;LOCAÇÃO DE EQUIPAMENTOS DE TIC-ATIVOS DE REDE;;
30101;"2026NE000051";"2026LQ000360";2026-03-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339033;PASSAGENS E DESPESAS COM LOCOMOÇÃO;"030001832025";"100310101032000220110001";"150000001";LIQUIDACAO;"15254654000119";PREGÃO;20071.43;33903301;PASSAGENS PARA SERVIDORES PARA FORA DO ESTADO;;
30101;"2026NE000051";"2026LQ000527";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339033;PASSAGENS E DESPESAS COM LOCOMOÇÃO;"030001832025";"100310101032000220110001";"150000001";LIQUIDACAO;"15254654000119";PREGÃO;28790.3;33903301;PASSAGENS PARA SERVIDORES PARA FORA DO ESTADO;;
30101;"2026NE000012";"2026LQ000361";2026-03-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003972025";"100310101032000220110001";"150000001";LIQUIDACAO;"14755914000177";PREGÃO;2334.33;33903978;LIMPEZA E CONSERVAÇÃO;;
30101;"2026NE000012";"2026LQ000178";2026-02-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003972025";"100310101032000220110001";"150000001";LIQUIDACAO;"14755914000177";PREGÃO;2334.33;33903978;LIMPEZA E CONSERVAÇÃO;;
30101;"2026NE000230";"2026LQ000336";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339092;DESPESAS DE EXERCÍCIOS ANTERIORES;"030000782026";"100310101032000220110001";"150000001";LIQUIDACAO;"14798740000120";PREGÃO;-6580.65;33909240;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;;
30101;"2026NE000230";"2026LQ000332";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339092;DESPESAS DE EXERCÍCIOS ANTERIORES;"030000782026";"100310101032000220110001";"150000001";LIQUIDACAO;"14798740000120";PREGÃO;6580.65;33909240;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;;
30101;"2026NE000230";"2026LQ000341";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339092;DESPESAS DE EXERCÍCIOS ANTERIORES;"030000782026";"100310101032000220110001";"150000001";LIQUIDACAO;"14798740000120";PREGÃO;6580.65;33909240;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;;
30101;"2026NE000009";"2026LQ000353";2026-03-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"15402065000130";PREGÃO;5969.89;33903905;SERVIÇOS TÉCNICOS PROFISSIONAIS;;
30101;"2026NE000009";"2026LQ000152";2026-02-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030005032025";"100310101032000220110001";"150000001";LIQUIDACAO;"15402065000130";PREGÃO;5969.89;33903905;SERVIÇOS TÉCNICOS PROFISSIONAIS;;
30101;"2026NE000009";"2026LQ000559";2026-04-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"15402065000130";PREGÃO;5969.89;33903905;SERVIÇOS TÉCNICOS PROFISSIONAIS;;
30101;"2026NE000011";"2026LQ000255";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030000372025";"100310101032000220110001";"150000001";LIQUIDACAO;"15413826000150";INEXIGIBILIDADE;56996.19;33903943;SERVIÇOS DE ENERGIA ELÉTRICA;;
30101;"2026NE000011";"2026LQ000379";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030000372025";"100310101032000220110001";"150000001";LIQUIDACAO;"15413826000150";INEXIGIBILIDADE;53514.61;33903943;SERVIÇOS DE ENERGIA ELÉTRICA;;
30101;"2026NE000126";"2026LQ000230";2026-02-23;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319096;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO;;"100310101032000220110001";"150000001";LIQUIDACAO;"15461510000133";NÃO APLICA;8148.39;31909602;PESSOAL REQUISITADO DE OUTROS ENTES;;
30101;"2026NE000126";"2026LQ000398";2026-03-13;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319096;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO;"030001472026";"100310101032000220110001";"150000001";LIQUIDACAO;"15461510000133";NÃO APLICA;8063.47;31909602;PESSOAL REQUISITADO DE OUTROS ENTES;;
30101;"2026NE000015";"2026LQ000391";2026-03-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030007872025";"100310101032000220110001";"150000001";LIQUIDACAO;"15659805000119";PREGÃO;3992;33903922;"EXPOSIÇÕES, CONGRESSOS, CONFERÊNCIAS, EVENTOS DIVERSOS E AFINS 
";;
30101;"2026NE000015";"2026LQ000357";2026-03-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030007872025";"100310101032000220110001";"150000001";LIQUIDACAO;"15659805000119";PREGÃO;457.2;33903922;"EXPOSIÇÕES, CONGRESSOS, CONFERÊNCIAS, EVENTOS DIVERSOS E AFINS 
";;
30101;"2026NE000015";"2026LQ000481";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030007872025";"100310101032000220110001";"150000001";LIQUIDACAO;"15659805000119";PREGÃO;139.72;33903922;"EXPOSIÇÕES, CONGRESSOS, CONFERÊNCIAS, EVENTOS DIVERSOS E AFINS 
";;
30101;"2026NE000015";"2026LQ000482";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"15659805000119";PREGÃO;139.72;33903922;"EXPOSIÇÕES, CONGRESSOS, CONFERÊNCIAS, EVENTOS DIVERSOS E AFINS 
";;
30101;"2026NE000015";"2026LQ000480";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030007872025";"100310101032000220110001";"150000001";LIQUIDACAO;"15659805000119";PREGÃO;399.2;33903922;"EXPOSIÇÕES, CONGRESSOS, CONFERÊNCIAS, EVENTOS DIVERSOS E AFINS 
";;
30101;"2026NE000015";"2026LQ000358";2026-03-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030007872025";"100310101032000220110001";"150000001";LIQUIDACAO;"15659805000119";PREGÃO;259.48;33903922;"EXPOSIÇÕES, CONGRESSOS, CONFERÊNCIAS, EVENTOS DIVERSOS E AFINS 
";;
30101;"2026NE000169";"2026LQ000246";2026-02-25;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"19161607000181";PREGÃO;14000;33903917;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;;
30101;"2026NE000309";"2026LQ000451";2026-03-25;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030003972026";"100310101032000220110001";"150000001";LIQUIDACAO;"19257812839";NÃO APLICA;4008;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000167";"2026LQ000423";2026-03-17;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"19161607000181";PREGÃO;3209.25;33904011;DESPESAS COM LICENÇAS DE USO DE SOFTWARE DE PROCESSAMENTO DE DADOS. (LICENÇAS);;
30101;"2026NE000169";"2026LQ000422";2026-03-17;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"19161607000181";PREGÃO;14000;33903917;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;;
30101;"2026NE000167";"2026LQ000245";2026-02-25;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030000852023";"100310101032000220110001";"150000001";LIQUIDACAO;"19161607000181";PREGÃO;3209.25;33904011;DESPESAS COM LICENÇAS DE USO DE SOFTWARE DE PROCESSAMENTO DE DADOS. (LICENÇAS);;
30101;"2026NE000066";"2026LQ000247";2026-02-25;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"20658903000171";INEXIGIBILIDADE;848.31;33904008;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARE;;
30101;"2026NE000066";"2026LQ000392";2026-03-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"20658903000171";INEXIGIBILIDADE;848.31;33904008;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARE;;
30101;"2026NE000211";"2026LQ000369";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030001252026";"100310101032000220110001";"150000001";LIQUIDACAO;"20892343000115";PREGÃO;190515.2;33904001;LOCAÇÃO DE EQUIPAMENTOS DE TIC-ATIVOS DE REDE;;
30101;"2026NE000211";"2026LQ000393";2026-03-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030001252026";"100310101032000220110001";"150000001";LIQUIDACAO;"20892343000115";PREGÃO;190515.2;33904001;LOCAÇÃO DE EQUIPAMENTOS DE TIC-ATIVOS DE REDE;;
30101;"2026NE000120";"2026OB00431";2026-02-25;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0000001;NÃO APLICA;-4305.1;31901101;VENCIMENTOS E SALÁRIOS ;;
30101;"2026NE000025";"2026OB00431";2026-02-25;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0000001;NÃO APLICA;-11912.19;31901101;VENCIMENTOS E SALÁRIOS ;;
